48360,Premium Cake Vanilla 2.5 kg,Export
48361,Premium Chococoffee Cake 2.5 kg,Export
48362,American Baked Cheese Cake 2.5 kg,Export
48363,Premium Strawberry shortcake ?2.5 kg,Export
48364,Blueberry swirl cake- 2.5 kg,Export
48365,Choco cookie cake- 2.5 kg,Export
48373,Mithai Baklava 250 gm,Export
48374,Mithai Baklava 500 gm,Export
48392,Chicken harabara kabab 300 GM,Export
48541,Jhotpot Chicken Meat ball 1000 GM,Export
48543,Jhotpot Veg Mini singara 1000 GM,Export
48581,Jhotpot Chicken Momo 250gm,Export
48594,All Time Round Cream Bread (18pcsX1),Export
48659,Egg Finger Roll- 50gm,Export
48752,All Time Milk Bread-300 gm,Export
48951,whole chicken with skin( KG),Export
48952,Clean Skin  ( KG),Export
48954,BONELESS BREAST CHICKEN,Export
48955,BONELESS LEG CHICKEN,Export
48956,DRUM STICK CHICKEN,Export
48957,CHICKEN WINGS,Export
48969,Clean Gizzard/Liver,Export
48971,Drum Stick with skin,Export
49037,DAWN FROZEN SNACKS PARATHA 2400 gX 6 PACK,Export
49053,PRAN Deshi Vapa Pitha-400GM X 20pcs ATC BOX,Export
49054,PRAN Deshi Chitai Pitha-400GM X 20pcs ATC BOX,Export
49055,PRAN Gur Sondesh Pitha-400GM X 20pcs ATC BOX,Export
49056,PRAN Deshi Puli Pitha-400GM X 20pcs ATC BOX),Export
49108,JAN FROZEN SATKORA 300GMX24pcs(Pouch),Export
49172,PRAN TAZA FROZEN OSTA 300GM X 24pack (Foil Pack),Export
49200,Mexim Frozen Aloo Puri 454gm X 20Box,Export
49250,JAN Punjabi Samosa 75gm X 25pcs box X 6 Boxes/ctn,Export
49258,EASTER HUNT EGG CHOCOLATE BAG 1KGX10poly,Export
49259,MINI EGG CHOCOLATE BAG 200G X 24Bag,Export
49260,JAN Mini Aloo Puri 454gm X 20box,Export
49284,DUBBO VEGETABLE SAMOSA 80gm (800gmX12pack),Export
49295,TAZA Satkora 400gmX24pcs,Export
49307,PRAN Punjabi Samosa 900gm X 12Boxes/ctn,Export
49310,JAN FROZEN SEEM 300gmX24pack,Export
49314,Premium Deshi Style Paratha 2400 gm (30 pcs/pack)X 6pack,Export
49315,Mehwish Paratha 2400 gm (30 pcs/pack)X6pack,Export
49316,Mehwish Samosa 400 gm (10 pcs /pack)X20pack,Export
49463,Red Rose Green Olive 400gm X 24pack(Frozen Food),Export
49465,Pran Tatul Chutney (20gm X 420pcs) Export,Export
49473,PRAN Samosa Patty 480 gmX 20 Pack,Export
49474,PRAN Spring Roll Patty 480gmX20 Pack,Export
49504,MEXIM FROZEN OKRA CUT (300GMX24POUCH) PRINTED POUCH,Export
49505,MEXIM FROZEN GREEN OLIVE (300GMX24POUCH) PRINTED POUCH,Export
49506,MEXIM FROZEN KACHUR LATI (300GM X 24POUCH) PRINTED POUCH,Export
49507,MEXIM FROZEN KACHUR MUKHI (300GM X 24POUCH) PRINTED POUCH,Export
49508,MEXIM FROZEN GREEN HOT CHILLI (300GM X 24POUCH) PRINTED POUCH,Export
49509,MEXIM FROZEN KAKROL CUT (300GM X 24POUCH) PRINTED POUCH,Export
49510,MEXIM FROZEN GREEN MANGO (300GM X 24POUCH) PRINTED POUCH,Export
49511,MEXIM  FROZEN DUBLI (300GM X 24POUCH) PRINTED POUCH,Export
49512,MEXIM FROZEN SATKORA (300GM X 24POUCH) PRINTED POUCH,Export
49549,Mehwish Vegetable Spring Roll  400gmX20Pack,Export
49550,Mehwish Aloo puri 454gmX20Pack,Export
49551,Mehwish Dal puri 454gmX20Pack,Export
49568,JAN FROZEN KAKROL CUT (300GM X 24POUCH)- PRINTED POUCH,Export
49648,TAZA Jack Fruit Seeds 300gmX24Pack,Export
49693,PRAN ALOO PURI 454gmX20 Pack,Export
49694,PRAN DAL PURI 454gmX20 Pack,Export
49695,PRAN PARATHA 2400gmX6 Pack,Export
49696,PRAN SAMOSA 400gmX20 Pack,Export
49698,PRAN SINGARA 400gmX20 Pack,Export
49700,PRAN SPRING ROLL 400gmX20 Pack,Export
49709,Deshi Style Spring Roll 400 gmX20Pack,Export
49710,Premium Deshi Style Aloo Puri 454 gmX20Pack,Export
49711,Premium Deshi Style Dal Puri 454 gmX20Pack,Export
49712,Premium Deshi Style Flour Roti - 400gmX10 Pack,Export
49713,Premium Deshi Style Roti Chapati -1000gmX10 Pack,Export
49714,Premium Deshi Style Samosa 400 gmX20Pack,Export
49715,Premium Deshi Style Singara 400 gmX20Pack,Export
49741,7DAYS ALOO PURI 454 GM( 45 GMX10 PCS)X20pack,Export
49742,7 DAYS ALOO PURI MINI 454 GM (22.7 GMX20 PCS)X20pack,Export
49743,7 DAYS DAL PURI 454 GM (45.4 GMX10 PCS)X20pack,Export
49744,7 DAYS DAL PURI MINI 454 GM (22.7 GMX20 PCS)X20pack,Export
49745,7 DAYS VEGETABLE SPRING ROLL 400 GM(40GMX10 PCS)X 24pack,Export
49746,7 DAYS VEGETABLE SAMOSA 400 GM (40GMX10 PCS)X20pack,Export
49747,7 DAYS VEGETABLE SAMOSA MINI 400 GM (8GM X 50 PCS) X20pack,Export
49748,7 DAYS VEGETABLE SINGARA 400 GM (40GMX10 PCS)X20pack,Export
49749,7 DAYS VEGETABLE SINGARA MINI 400 GM (20GMX20 PCS)X20pack,Export
49750,7DAYS BEAN SEED  400 GMX24 PACK,Export
49751,7DAYS GREEN  BEAN 400 GMX24 PACK,Export
49752,7DAYS KACHUR LATI 400 GM X 24 PACK,Export
49753,7DAYS KACHUR MUKHI  400 GM X 24 PACK,Export
49754,7DAYS SATKORA 300 GM X 24 PACK,Export
49755,7DAYS KULSUM PARATHA (80 GM X 5 PCS) 400 GMX24pack,Export
49756,7DAYS KULSUM PARATHA(80 GM X 20 PCS) 1600 GMX 6pack,Export
49781,Premium Deshi Style Alo Paratha-2pcs/pack (250gmX20pcs),Export
49810,7DAYS PANJABI SAMOSA 800GM ( 80GMX10 PCS)X12pack,Export
49814,Mexim Pastry Sheet-480 g (16 gX30PCsX20 Packs),Export
50315,Chicken 9 pcs cut,Local
50351,Jhotpot French Fry 2.5 kg,Local
50352,Jhotpot Sausage roll -60gm X 6pcs = 360gm pack,Local
50355,Jhatpot Aloo Paratha 05 pcs,Local
50356,Jhatpot Paratha Low Fat 20pcs,Local
50913,Chicken Momo-30g,Local
50936,Jhatpot Potato Wedges 1kg,Local
51402,Chicken Sausage 340g -Regular,Local
51403,Vegetable Singara 1000g,Local
51404,Vegetable Samosa 1000g,Local
51405,Vegetable Spring Roll 1000g,Local
51406,Jhatpot Luchi 350g,Local
51407,Jhatpot Chicken Meatball-400g,Local
51408,Jhatpot Chicken Momo 1kg,Local
51409,Jhatpot Chicken Meatball-500g,Local
51410,Jhatpot Chocolate Spring Roll 1000g,Local
51411,Jhatpot Chocolate Spring Roll 300g,Local
51412,Jhatpot Chicken Lollipop 400g,Local
51414,Jhatpot Potato Wedges 500g,Local
51415,Jhatpot Chicken Sausage 250g,Local
51416,Jhatpot Gajar halwa 400g,Local
51417,Jhatpot Dal halwa 400g,Local
51418,Jhatpot Sausage Roll 1000g,Local
51419,Jhatpot Chicken Lollipop 1000g,Local
51420,Spicy Chicken 1 PC TF,Local
51421,French Fry 1 kg TF,Local
51422,Potato Wedges 1kg TF,Local
51425,Jhatpot Chicken Spring Roll 1000g,Local
51426,Jhatpot Chicken Wonton 1000g,Local
51427,Jhatpot Shrimp Samosa 250g-N,Local
51428,Jhatpot Shrimp Spring Roll 250g,Local
51430,DOHS Jhatpot Chicken Meat ball 1 Kg,Local
60347,Pran Chicken Nuggets 400g x 20pcs,Export
51432,DOHS Jhatpot Mini Chicken samosa 1 Kg,Local
51433,DOHS Jhatpot Chicken mini spring roll 1 Kg,Local
51434,DOHS Jhatpot French Fry 2.5 kg,Local
51436,Jhatpot Chicken Shami Kabab 250gm,Local
56068,PRAN Frozen Choi Pitha-400 gX20 Pouch,Export
56069,JAN Frozen Jackfruit Seed -300 g X 24 Pouch,Export
56070,JAN Frozen Vegetable Singara-400 g X 20 Box,Export
56107,Mexim Frozen Potol-300 g X 24 Pouch,Export
56109,Mexim Frozen Bean Seed-300 g X 24 Pouch,Export
56331,Pran Nun Gora (800gm)-40 pcs-Export,Export
56334,Premium Deshi Style Samosa&Spring Roll Combo Pack 1500gmX6pack,Export
56364,PRAN PARATHA 1600gmX6 Pack-Export,Export
56366,PRAN ALOO PURI 600gmX16Pack-Export,Export
56367,PRAN DAL PURI 600gmX16Pack-Export,Export
56368,PRAN SAMOSA 600gmX16Pack-Export,Export
56369,PRAN SINGARA 600gmX16Pack-Export,Export
56370,PRAN SPRING ROLL 600gmX16Pack-Export,Export
56380,Jhatpat Vegetable Spring Roll-1000 g  X 8 ATC Box (Export),Export
56400,Mughal Flattened Rice 500gm X 6Pack Export,Export
56404,7DAYS GREEN OLIVE 400 GM X 24 PACK,Export
56405,7DAYS JACKFRUIT SEEDS 400 GMX24 PACK,Export
56406,7DAYS LAL SHAK 400 GM X 24 PACK,Export
56433,PRAN Chepa Shutki Vorta 200gm X 24Box-Export,Export
56434,PRAN Chingri shutki vorta 200 gm x 24box-Export,Export
56435,PRAN Lotia shutki vorta 200 gm x 24 box-Export,Export
56475,JAN FROZEN PATI GUR 500 g X 12 POUCH,Export
56476,JAN FROZEN SHREDDED COCONUT 300 g  X 24 pouch,Export
56510,JAN Cocktail Vegetable Spring Roll-750 g X 12 Atc Box,Export
56511,JAN Cocktail Vegetable Samosa-750 g X 12 Atc Box,Export
56631,Crescent Paratha (80gm X 20 PCS) 1600 GM X 6pack,Export
56632,Crescent SAMOSA(40gm X 10 PCS) 400 GM X 20pack,Export
56633,Crescent SPRING ROLL (40gmX10 PCS) 400 GM X 20pack,Export
56642,PRAN GOLAB JAMUN 750 GM X 12 BOX,Export
56643,PRAN KALA JAMUN 750 GM X 12 BOX,Export
56644,PRAN RASH GULLA 750 GM X 12 BOX,Export
56645,PRAN CHAM CHAM 750 GM X 12 BOX,Export
56756,Popular ALOO PURI 454 GM ( 45 GM X 10 PCS) X 20pack,Export
56757,Popular DAL PURI 454 GM (45.4 GM X 10 PCS) X 20pack,Export
56758,Popular Paratha 960 gm (12pcs /pack)X12pack,Export
56759,POPULAR VEGETABLE SPRING ROLL  400 GM (40GM X 10 PCS) X 24pack,Export
56760,Popular Paratha 2000 gm (25pcs /pack) X 6pack,Export
56761,POPULAR VEGETABLE SAMOSA 400 GM (40GMX10 PCS)X 20pack,Export
56790,BAY OF BENGAL LAL SAAG 400 GMX24 PACK,Export
56791,TAZ ALOO PARATHA 250 GM X 20Pack,Export
56792,TAZ NUN GORA (20GM X 40 PCS) 800 GM X  10 BOX,Export
56793,TAZ PARATHA(80 GM X 20 PCS) 1600 GM X 6pack,Export
56794,TAZ RICE ROTI CHAPTI( 50 GM  X20 PCS) 1000 GM X 10Pack,Export
56795,TAZ SINGARA 400 GM (40GM X 10 PCS) X 20pack,Export
56796,Pattu Roti Paratha-1300 g(65 g X 20 Pcs) X 6 Pack,Export
56797,Pattu Roti Paratha-1950 g(65 g X 30 Pcs) X 6 Pack,Export
56831,PRAN Gobi Paratha-400 g X 24 Pack,Export
56832,PRAN Muli Paratha-400 g X 24 Pack,Export
56833,PRAN Red Atta Roti -500 g(50 g X 10 Pcs) X 10 Pack,Export
56834,PRAN Sheermal Baked Bun-600 g X 10 Pack,Export
56835,PRAN Taftan Baked Bun-600 g  X 10 Pack,Export
56837,PRAN PARATHA Complementary Pack (2 X 80gm)x 60pack,Export
56901,TAZA SHATKORA 300gm X 24Pack,Export
56902,PRAN ALOO PURI MINI 454 GM (22.7 GM X 20 PCS) X 20pack Export,Export
56903,PRAN DAL PURI MINI 454 GM (22.7 GM X 20 PCS) X 20pack Export,Export
56904,PRAN VEGETABLE SAMOSA MINI 400 GM (8GMX50 PCS)X20pack,Export
56905,PRAN VEGETABLE SINGARA MINI 400 GM (20GM X 20 PCS)X 20pack Export,Export
56906,PRAN VEGETABLE SPRING ROLL MINI 400GM(8GM X 50 PCS) X 20pack,Export
56926,LAZEEZ BARFI -500 GM X 12 BOX Export,Export
56927,LAZEEZ CHAM CHAM -500 GM X 12 BOX Export,Export
56928,LAZEEZ GULAB JAMUN -500 GM X 12 BOX Export,Export
56929,LAZEEZ KALA JAMUN -500 GM X 12 BOX Export,Export
56930,LAZEEZ GARLIC NAAN (5pcs) 425gmX10Pack Export,Export
56931,LAZEEZ ONION PARATHA(5pcs) 400gm X 24Pack Export,Export
56932,LAZEEZ PLAIN NAAN (5pcs) 425gm X 10Pack Export,Export
56933,LAZEEZ PLAIN PARATHA(5pcs) 400gm X 24Pack Export,Export
56934,LAZEEZ PLAIN PARATHA(30pcs) 2400gm X 6 Pack Export,Export
56935,LAZEEZ RASGULLA -500 GM X 12 BOX Export,Export
56936,LAZEEZ WHOLE WHEAT PARATHA(5pcs)400gmX24Pack Export,Export
56959,LAZEEZ Vegetable SPRING Roll 360gmX20ATC Export,Export
56960,PRAN METHI PARATHA 400gm X 24 Pack Export,Export
56961,LAZEEZ Vegetable Samosa 360gm X 20ATC Export,Export
56990,Mexim Wholemeal Paratha-1950 g X 6 Pouch,Export
56992,HUMZA PARATHA 400GM (80GM X 5PCS) X 12PACk,Export
56993,HUMZA PARATHA 1600GM (80GM X 20PCS) X 6PACk,Export
56994,HUMZA PUNJABI SAMOSA 500GM (50GM X 10PCS) X,Export
57027,PRAN SAMOSA 800 GM (80 GM X 10 PCS X 12 PACK),Export
57175,RED ROSE SATKORA (400 gm X 24 pack),Export
57179,RED ROSE FROZEN GUR (500 gm X 12 pcs),Export
57180,RED ROSE SHERRED COCUNUT (300 gm X 24 pcs),Export
57229,PRAN ROTI CHAPATI (1000 GM X 10 PCS),Export
57272,HUMZA VEGETABLE SAMOSA 650 GM (32.5 GM X 20 PCS X 10 POUCH),Export
57301,HUMZA VEGETABLE SAMOSA 1500 GM (30GM X 50PCS X 6POUCH)- (IMPORTED PASTRY SHEET),Export
57302,HUMZA VEGETABLE SAMUSA 650 GM (32.5 X20 X 15 POUCH)- (IMPORTED PASTRY SHEET),Export
57318,HUMZAVEGETABLE SPRINGROLL1500 GM (30GM X 50 X 6 POUCH),Export
57323,PRAN FROZEN GUR (500 GM X 12),Export
57324,PRAN SHERRED COCUNUT (300 GM X 24),Export
57389,Taza Chawala Paratha (30 pcs/pack)- (2400 gm X 6 Pouch),Export
57422,Premium Deshi Style Frozen Gur (500g x 12pcs),Export
57473,JAN FROZEN VEGETABLES SPRING ROLL 1000GM(12.5GMX80PCS ) Export,Export
57474,JAN FROZEN VEGETABLE SAMOSA 1000GM(12.5GMX80PCS ) Export,Export
57486,TATKA VEGETABLE SAMOSA (1000 g X 10pcs) - Trans. Pouch,Export
57487,TATKA ALOO PURI (454 GM X 20 ATC),Export
57489,TATKA VEGETABLE SPRING ROLL (400 GM X 20 ATC),Export
57490,TATKA TAZA KACHUR LATI (300GM X 24pouch)- Trans. Pouch,Export
57491,TATKA VEGETABLE SINGARA (400 GM X 20 ATC),Export
57492,TATKA MUGHAL PLAIN PARATHA (1600 g X 12pcs),Export
57493,TATKA DAL PURI (454 GM X 20 ATC),Export
57498,JAN SAMOSA & SPRING ROLL COMBO 1500GM(75GM X 20PCS),Export
57539,VEGETABLE SAMOSA (90 GM X 10 PCS X 12 PACK),Export
57545,JHOTPOT Spring Roll 400gm(10 pcs/pack)(400gX20pcs),Export
57555,PRAN Fruit Cocktail 250 ml X 24 pcs (TP),Export
57636,ALOO SAMOSA -400 GM (40 GM X 10 PCS),Export
57689,TAZ PARATHA (80 GM X 05 PCS/PACK)(400GMX24),Export
57706,Pran Vegetable Samosa 40g x 25pcs x 6 Pack,Export
57707,Pran Vegetable Singara 40g x 25pcs x 6 Pack,Export
57766,TAZ RICE FLOUR ROTI (40 GM x 10 PCS)400 GMX10 Box),Export
57767,TAZ ALO PARATHA (4PCS/PACK) - (500 GM X 10ATC Box),Export
57803,Pran Delight Tea Toast Biscuit 400g x 12pcs,Export
57832,SOUTH ASIAN ALOO PURI  454 gm ( 45.4 gm x 10 Pc),Export
57833,SOUTH ASIAN DAL PURI 454 gm ( 45.4 gm x 10 ps),Export
57834,SOUTH ASIAN DAL PURI MINI 454 gm ( 22.7 gmx20ps),Export
57835,SOUTH ASIAN SAMOSA 400 gm ( 40 gm x 10 pcs),Export
57836,SOUTH ASIAN SAMOSA MINI 400 gm( 8gm X 50 pcs/pack),Export
57837,SOUTH ASIAN SINGARA 400 gm ( 40 gm x 10 pcs),Export
57838,SOUTH ASIAN SINGARA MINI 400 gm(20gmX20pc/pack),Export
57839,SOUTH ASIAN JAMBOO PACK SPRING ROLL & SAMOSA 1500gm,Export
57840,SOUTH ASIAN RICE ROTI (40GMx10PC)400GM(Family PACK,Export
57841,SOUTH ASIAN ROTI CHAPATI 1000 GM  (Family pack),Export
57842,SOUTH ASIAN PARATHA 2400GM (80GMx30 PC)Family pack,Export
57843,SOUTH ASIAN CHOI PITHA  360 gm (30GM X 12PCS),Export
57844,SOUTH ASIAN GUR SHANDESH  400 gm (40GM x 10PCS),Export
57869,Premimum Classic Paratha (5 PCS) - (400 gm X 24pouch),Export
57871,Premium Classic Aloo Puri (10 pcs) -(454gmX20ATC),Export
57872,Premium Classic Samosa (10 pcs) - (400gm X20ATC),Export
57873,Premium Classic Singara (10 pcs)- (400 gmX20ATC),Export
57874,Premium Classic Spring Roll (10 pcs)- (400 gmX20 ATC),Export
57875,Premium Classic Singara Mini (20 pcs)- (400 gmX20 ATC),Export
57876,Premium Classic Samosa & Spring Roll combo pack,Export
57877,Premium Classic Paratha (30pc -(2400gm 6pouch),Export
57878,Premium Classic Dal Puri (10 pc)- (454gmX20ATC),Export
57932,Dwan WholeMeal Paratha  2400g x 30pcs x 6 Pack,Export
57963,HUMZA ONION PARATHA  80Gx5p (400 GM x 12 Pack),Export
57969,ASHOKA MALAYSIAN STYLE PLAIN PARATHA 80 GM X 30 PCS (2400 G X 6 PACK),Export
57970,ASHOKA MALAYSIAN STYLE PLAIN PARATHA 80 GM 15 PCS (1200 G X 6 PACK),Export
57972,Premium Deshi Style Paratha 80gX20p-(1600gX6pack),Export
58040,The Rose Samosa (10pcs/pack)- (400g X 20 Pack),Export
58041,The Rose Dal Puri (10pcs/pack)- (454g X 20 Pack),Export
58042,The Rose Aloo Puri (10pcs/pack)- (454g X 20 Pack),Export
58043,The Rose Spring Roll (10pcs/pack)- (400g X 20 Pack),Export
58044,The Rose Singara (10pcs/pack)- (400g X 20 Pack),Export
58045,The Rose Plain Paratha (30pcs/pack)(2400g X 6pack),Export
58046,The Rose Loti (400g X 24pack),Export
58047,The Rose Jack Fruit Seeds (400g X 24pack),Export
58048,The Rose Bean Seeds (Seem Bichi)- (400g X 24pack),Export
58129,KHUSI VEG. SOMOSA- 1000G (16.6G X 60 PCS ATC BOX),Export
58130,KHUSI VEG. SPRING ROLL-1000G (16.6G X 60P ATC BOX),Export
58136,HUMZA PARATHA 1600GM - PRICE MARK 2.99,Export
58144,HB Foods Dal Puri 454 gm (10pcs/pack)(454GX20ATC),Export
58145,HB Foods Aloo Puri 454gm (10p/pack(454GX20ATC),Export
58146,HB Foods Vegetable Samosa (10pc/Pack(400GX20ATC),Export
58147,HB Foods Mini Spring Roll (50PC/PACK(400GX20ATC),Export
58148,HB Foods Punjabi Samosa (900 G X 12 ATC),Export
58174,HB Food Pasty Sheet (16gm X 30pcs x 20 pack),Export
58175,ASHOKA FLAKY PLAIN PARATHA (80 GM X 20 PCSX6PACK),Export
58248,HUMZA VEG. SAMUSA 325G(32.5X10X10-WHITE PASTRY),Export
58249,HUMZA VEGETABLE SAMOSA 1500G(30X50X6-WHITE PASTRY),Export
58250,HUMZA VEG. SPRING ROLL 1500G(30X50X6-WHITE PASTRY),Export
58251,HUMZA VEG. SPRINGROLL 325G(32.5X10X10-WHITE PASTRY,Export
58276,OSI CLASSIC PUNJABI SAMOSA 75GMX25P BOX X 6 BOXES,Export
58282,Premium Deshi Style Shredded Coconut (300gX24pcs),Export
58289,HUMZA WHOLE WHEAT CHAPATI (360 GM X 12 PACK),Export
58385,HUMZA VEG SPRING ROLL 650G(32.5X20X10(WHITE PASTRY),Export
58461,HEYS GROUP VEGETABLES SAMOSA - 14.29GM X 70PCS,Export
58462,HEYS GROUP VEGETABLES SPRING ROLL- 14.29GM X 70PCS,Export
58471,7DAYS VEGETABLE SPRING ROLL 40GMX10 (400GMx20PCS),Export
58476,PREMIUMUM CLASSIC MINI Dal Puri (454gm X 20pcs),Export
58495,TAZ SINGARA (40 GM X 10 PCS)-(400GMX20 PACK),Export
58496,SHODESH PLAIN PARATHA 80 GM X 20P(1600 G x 6 PACK),Export
58497,SHODESH PLAIN PARATHA 80 GM X 30P(2400 G x 6 PACK),Export
58499,MEXIM PANJABI SAMOSA NORMAL 1500GM (75GMX 20PCS),Export
58573,NEPAL FOODS PARATHA 80 GMX18P(1440GX6(FAMILY PACK),Export
58574,NEPAL FOODS ALU PURI 45G X 10 PCS (450GMX10ATC),Export
58575,NEPAL FOODS DAL PURI 45G X 10 PCS (450GMX10ATC),Export
58577,NEPAL FOODS SPRING ROLL 8G X 50 PCS (400GMX10ATC),Export
58578,NEPAL FOODS PUNAJBI SAMUSA+SPRING ROLL450G Party PK,Export
58579,NEPAL FOODS RICE ROTI 40G X 10- (400 GM X 10 ATC),Export
58580,SHODESH FROZEN SATKORA (400 GM X 24 POUCH),Export
58581,SHODESH FROZEN POTOL (400 GM X 24 POUCH),Export
58582,SHODESH FROZEN JACKFRUIT SEED (400 GM X 24 POUCH),Export
58583,SHODESH FROZEN GREEN MANGO (400 GM X 24 POUCH),Export
58584,SHODESH FROZEN BEAN SEED (400 GM X 24 POUCH),Export
58585,SHODESH FROZEN KACHUR LATI (400 GM X 24 POUCH),Export
58586,SHODESH FROZEN KAKROL (400 GM X 24 POUCH),Export
58597,COLONEL KABABZ PLAIN PARATHA (80G X 30PCS X 6PACK),Export
58619,NEPAL FOODS PUNJABI SAMOSA 75 G-(900GM X10 ATC),Export
58702,SHAZANS VEG SPRING ROLL 650GM (32.5X20PCSX10 POUCH,Export
58707,SHAZANS PUNJABI SAMOSA 600 GM (20GMX30PCSX10PACK),Export
58708,SHAZANS PUNJABI SAMOSA 200GM (20GMX10PCSX8 ATC BOX,Export
58709,SHAZANS VEG SPRING ROLL 1650 GM,Export
58710,SHAZANS VEG SAMOSA 1650 GM (33 GM X 50) X 6 POUCH,Export
58711,SHAZANS VEG SAMUSA 650GM (32.5 X 20 PCS X 10 POUCH,Export
58876,MEXIM SINGLE BITE VEG SOMOSA 1000G(16.6G X 60 PCS),Export
59039,SHODESH FROZEN GREEN OLIVE(FOIL PACK(400GM X 24),Export
59099,HEYS GROUP VEGETABLES SAMOSA-14.29GX70P (NO CHILLI,Export
59100,HEYS GROUP VEG SPRING ROLL-14.29GX70P(NO CHILLI),Export
59101,PRAN FROZEN VEGTABLE GREEN OILIVE 300G X 24POUCH,Export
59102,PRAN FROZEN VEGTABLE KACHUR LATI 300G X 24POUCH,Export
59103,PRAN FROZEN VEGTABLE KACHUR MUKHI 300G X 24POUCH,Export
59144,HUMZA VEG. S ROLL(32.5GX20PX10 POUCH) (PM £ 2.49),Export
59145,HUMZA VEG. SAMUSA(32.5GX 20PX10 POUCH)-(PM £ 2.49),Export
59184,PRAN ALOO PURI 450G X 20 ATC BOX,Export
59185,PRAN DAL PURI 450G X 20 ATC BOX,Export
59186,PRAN FROZEN VEGTABLE GREEN CHILLI 300G X 24POUCH,Export
59187,PRAN VEGETABLE  SAMOSA 400G X 20 ATC BOX,Export
59188,PRAN VEGETABLE SINGARA 400G X 20 ATC BOX,Export
59260,MEXIM  SINGLE BITE VEGETABLES SPRING ROLL-1000GM,Export
59261,MEXIM  LUCHI 35G X 10PCS X 20ATC,Export
59265,Premium Classic Spring Roll (400g x 20pack)-Frozen,Export
59266,Premium Classic Kachur Lati(300g x 24 Pack)-Frozen,Export
59267,Premium Classic Lal Shak (300g x 24 Pack)-Frozen,Export
59268,Premium Classic Green Olive (300g x 24 Pack)-Frozen,Export
59269,Premium Classic Green Mango(300g x 24 Pack)-Frozen,Export
59270,Premium Classic Green Chilli(300g x 24Pack)-Frozen,Export
59272,HUMZA FIRECRACKERS COCKTAIL SAMOSA(1000GX6ATC)-FROZ,Export
59318,Crave Samosa (400g X 20pack )- Frozen,Export
59319,Crave Wholemeal Paratha (1600g X 6pouch)- Frozen,Export
59320,Crave Plain Paratha (2400g X 6pouch)- Frozen,Export
59321,Crave Spring Roll (400g X 20pack )- Frozen,Export
59338,Amina Plain Paratha (2000g X 6pack)- Frozen,Export
59346,Popular Spring Roll 400 gm(10 pcs/pack) Frozen,Export
59399,ZULEKHA WHOLE MEAL PARATHA (1440g X 6pack)- Frozen,Export
59400,ZULEKHA PLAIN PARATHA (1440g X 6pack)- Frozen,Export
59441,ASIANFOODS SPINACH SAMOSA(40gX10pcsX24pack)-Frozen,Export
59480,SHODESH SHEREDED COCONUT (400G X 24 PACK)- Frozen,Export
59546,SHAZANS PUNJABI SAMOSA(200gX10pcsX8ATC) W. OUT P.M,Export
59567,PRAN  LUCHI 35G X 10PCS X 20ATC,Export
59808,Premium Deshi Style Samosa (400g X 24pack ),Export
59809,Premium Deshi Style Singara (400g X 24pack ),Export
59810,Premium Deshi Style Spring Roll  (400g X 24pack),Export
59846,SHODESH FROZEN KACHUR MUKHI (400g X 24pack),Export
59847,SHODESH FROZEN GREEN DATA (400g X 24pack),Export
59848,SHODESH FROZEN LAL SHAK (300g X 24pack),Export
59857,Pran Chicken Samosa 240g (12Pcs) x 24pcs,Export
59858,Pran Mutton Samosa 240g (12Pcs) x 24pcs,Export
59859,Pran Plain Paratha 400g x 24pcs,Export
59860,Pran Vegetable Singara 40g x 10pcs x 20 box,Export
59861,Pran Vegetable Spring Roll 40g x 10pcs x 20 box,Export
59872,PRAN LoliIsland Yogut Pop(Ass Flv)18gx50pcsx10Poly,Export
59873,SHODESH FROZEN BEAN SEED (300GM X 24PACK),Export
59912,MEXIM ONION BHAJIS 20G X 10PCS X 20 PACK,Export
59913,MEXIM VEGETABLE PAKORA 20G X 10PCS X 20 PACK,Export
59914,MEXIM PEYAJU 35G X 10PCS X 20 PACK,Export
60118,Pran Aloo Puri 45.4g x 10pcs x 20 Pack,Export
60119,Pran Dal Puri 45.4g x 10pcs x 20 Pack,Export
60122,Pran Taza Frozen Vegetabl Bean Seed 300gx24Pouch,Export
60123,Pran Taza Frozen Vegetabl Data Shak 300gx24Pouch,Export
60124,Pran Taza Frozen Vegetabl Green Chili 300gx24Pouch,Export
60125,Pran Taza Frozen Vegetabl Lal Shak 300gx24Pouch,Export
60126,Pran Vegetable Punjabi Samosa 75g x 12pcs x 12 Pack,Export
60164,PRAN NOODLES (CHICKEN)-60G (5PCS X 12COMBO),Export
60274,PRAN Plain Paratha (70g X 30pcs X 6pack),Export
60275,JHATPAT Plain Paratha (70g X 30pcs X 6pack),Export
60453,Jhatpot Vegetable Samosa 40g x 10pcs x 20 box,Export
